avgsen;black;born60;durat;hispan;inc86;inc86sq;narr86;nfarr86;nparr86;pcnv;pcnvsq;ptime86sq;ptime86;tottime
0;0;0;0;0;52.7;2777.29;0;0;0;0;0;0;0;0
0;0;0;25;0;8.2;67.24;0;0;0;0;0;0;0;0
0;0;0;0;0;54;2916;0;0;0;0;0;0;0;0
0;0;0;0;1;27.6;761.76;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;201.3;40521.69;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;1;1;0;0;11.8;139.24;1;0;0;0.5;0.25;0;0;0
0;0;1;0;0;5.3;28.09;0;0;0;0;0;0;0;0
0;0;0;0;0;42.3;1789.29;0;0;0;0;0;0;0;0
0;0;0;0;0;17.8;316.84;0;0;0;0;0;0;0;0
0;0;0;1;1;91.2;8.317.439;0;0;0;0;0;0;0;0
0;0;0;0;0;162;26244;0;0;0;0;0;0;0;0
0;0;0;1;1;102.3;10465.29;0;0;0;1;1;0;0;0
0;0;1;2;0;7.5;56.25;0;0;0;1;1;0;0;0
0;0;0;0;0;112.5;12656.25;0;0;0;0;0;0;0;0
0;1;0;0;0;4.7;22.09;0;0;0;0;0;0;0;0
0;0;0;4;0;31.2;9.734.401;0;0;0;0;0;0;0;0
0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;32;1024;0;0;0;1;1;0;0;0
0;0;0;0;1;74.5;5550.25;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0.5;0.25;144;12;0
0;1;1;8;0;0;0;0;0;0;1;1;0;0;0
0;0;1;1;0;11.2;125.44;0;0;0;1;1;0;0;0
0;1;0;1;0;0;0;4;3;0;0.5;0.25;0;0;0
0;0;0;0;0;55.4;3069.16;0;0;0;0;0;0;0;0
0;0;0;0;0;99.7;9940.09;0;0;0;0;0;0;0;0
0;1;0;0;0;2.9;8.410.001;1;1;0;0;0;0;0;0
0;0;0;0;0;116;13456;0;0;0;0;0;0;0;0
0;1;0;0;0;105.4;11109.16;0;0;0;1;1;0;0;0
0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;1;99.9;9.980.011;0;0;0;0;0;0;0;0
0;0;0;0;0;74.7;5.580.089;0;0;0;1;1;0;0;0
0;1;0;0;0;41;1681;1;0;0;0;0;0;0;0
0;0;0;1;0;0;0;1;1;1;1;1;0;0;0
0;1;0;2;0;4;16;1;1;1;0;0;0;0;0
0;0;1;0;0;149.7;22410.09;0;0;0;0;0;0;0;0
0;0;0;11;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;30.8;948.64;0;0;0;1;1;0;0;0
0;0;1;6;0;0.2;0.04;1;0;0;1;1;0;0;0
0;0;0;0;0;62.4;3893.76;1;0;0;0;0;0;0;0
0;0;1;0;0;37.3;1391.29;1;0;1;0;0;0;0;0
0;0;0;9;1;19.8;392.04;0;0;0;0;0;0;0;0
0;1;0;0;0;3;9;1;0;0;0;0;0;0;0
0;0;0;0;1;75.1;5640.01;0;0;0;1;1;0;0;0
0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;76.6;5867.56;0;0;0;0;0;0;0;0
0;0;0;0;0;21.8;475.24;0;0;0;0;0;0;0;0
0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;124.8;15575.04;0;0;0;0;0;0;0;0
0;0;1;1;0;9.2;84.64;1;1;1;0;0;0;0;0
0;0;0;0;1;18.5;342.25;0;0;0;0;0;0;0;0
0;0;0;0;1;54.2;2937.64;0;0;0;0;0;0;0;0
0;1;0;5;0;9.1;8.281.001;0;0;0;0;0;0;0;0
0;0;0;25;0;11.7;136.89;0;0;0;0.5;0.25;0;0;0
0;0;0;1;1;20.5;420.25;0;0;0;1;1;0;0;0
0;0;1;0;0;32.8;1075.84;0;0;0;0;0;0;0;0
0;0;0;0;0;49.8;2480.04;1;1;0;0;0;0;0;0
0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;14.1;198.81;0;0;0;1;1;0;0;0
0;1;0;2;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;65.5;4290.25;0;0;0;0;0;0;0;0
0;0;0;0;1;58.1;3375.61;1;0;0;1;1;0;0;0
0;1;1;0;0;67.2;4.515.839;0;0;0;0;0;0;0;0
0;0;0;0;0;49.8;2480.04;0;0;0;0;0;0;0;0
0;0;1;0;0;19.6;384.16;0;0;0;0;0;0;0;0
0;0;0;6;0;0;0;0;0;0;1;1;0;0;0
0;0;1;3;0;99.7;9940.09;0;0;0;1;1;0;0;0
0;0;0;0;0;127.5;16256.25;0;0;0;0;0;0;0;0
0;0;1;0;0;77.1;5944.41;0;0;0;0;0;0;0;0
0;0;0;1;0;33;1089;1;0;0;0;0;0;0;0
0;1;0;0;0;1.3;1.69;0;0;0;1;1;0;0;0
0;0;0;0;0;54.8;3003.04;0;0;0;1;1;0;0;0
0;0;0;5;0;0;0;2;2;0;0;0;4;2;0
0;0;0;0;0;146.5;21462.25;0;0;0;0;0;0;0;0
0;1;0;3;0;0;0;1;1;0;0;0;0;0;0
0;1;0;15;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;3;2;2;1;1;1;1;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;9;0;0;0;0;0;0;1;1;0;0;0
0;0;1;1;0;0;0;2;1;0;0;0;0;0;0
0;0;0;0;1;26.6;707.56;1;0;1;1;1;0;0;0
0;0;0;3;0;5.7;32.49;0;0;0;0;0;0;0;0
0;1;0;0;0;134.6;18117.16;0;0;0;1;1;0;0;0
0;0;1;0;1;66.8;4462.24;0;0;0;1;1;0;0;0
0;0;0;0;1;31.5;992.25;3;3;2;1;1;0;0;0
0;0;0;0;0;135.6;18387.36;1;0;0;0;0;0;0;0
0;0;0;0;0;83.3;6.938.891;1;1;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;45.5;2070.25;1;1;0;0;0;0;0;0
0;0;1;0;1;118.7;14089.69;0;0;0;1;1;0;0;0
0;0;0;0;0;23.7;5.616.901;1;0;1;0;0;0;0;0
0;0;1;0;0;34.5;1190.25;1;0;1;0;0;0;0;0
0;0;0;7;0;23.7;5.616.901;1;1;1;0;0;0;0;0
0;0;0;1;1;0;0;1;1;0;0;0;49;7;0
0;0;0;0;1;8.4;7.055.999;1;1;0;0;0;0;0;0
0;0;0;4;0;44.2;1953.64;1;1;0;0;0;0;0;0
0;0;1;25;0;0;0;1;1;0;0;0;0;0;0
0;0;0;0;0;189.2;35796.64;0;0;0;0;0;0;0;0
0;0;0;0;1;61.6;3794.56;0;0;0;0;0;0;0;0
0;1;1;0;0;171.3;29343.69;0;0;0;0;0;0;0;0
0;0;1;0;0;13.7;187.69;1;0;1;0;0;0;0;0
0;1;0;0;0;13.3;176.89;1;1;1;0;0;0;0;0
0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;1;1;0;0;0;0;0;0
0;0;1;0;1;179.1;32076.81;1;1;0;0;0;0;0;0
0;0;0;0;1;124.2;15425.64;1;1;0;0;0;0;0;0
0;0;0;3;1;20.2;408.04;1;0;0;0;0;0;0;0
0;1;1;0;0;52.1;2714.41;1;0;0;0;0;0;0;0
0;1;0;1;0;7.2;51.84;2;2;0;0;0;0;0;0
0;1;0;2;0;16.9;285.61;1;0;0;0;0;0;0;0
0;0;1;2;0;0;0;1;0;0;0;0;0;0;0
0;0;1;0;0;141;19881;1;0;1;0;0;0;0;0
0;0;0;0;0;1.3;1.69;1;0;0;0;0;0;0;0
0;0;1;0;0;197.4;38966.76;1;1;0;0;0;0;0;0
0;0;1;2;1;40.1;1608.01;1;1;0;0;0;0;0;0
0;0;0;0;0;39.3;1544.49;1;1;1;0;0;0;0;0
0;0;0;0;1;146.2;21374.44;1;1;0;0;0;0;0;0
0;1;0;0;0;0.3;0.09;1;1;0;0;0;0;0;0
0;0;1;0;0;85.9;7378.81;1;1;0;0;0;0;0;0
0;0;0;0;0;16.5;272.25;1;0;0;0;0;0;0;0
0;0;1;0;0;129.6;16796.16;1;1;0;0;0;0;0;0
0;0;0;0;0;18;324;1;0;0;0;0;0;0;0
0;1;0;3;0;1.2;1.44;1;1;0;0;0;0;0;0
0;0;0;0;0;133.7;17875.69;0;0;0;0;0;0;0;0
0;0;0;1;0;67.6;4569.76;2;1;2;0;0;0;0;0
0;1;1;0;0;37.3;1391.29;1;1;0;0;0;0;0;0
0;0;0;0;0;9.9;9.800.999;1;1;0;0;0;0;0;0
0;0;0;1;0;16.8;282.24;1;1;1;0;0;0;0;0
0;0;0;7;0;1.9;3.61;0;0;0;1;1;0;0;0
0;1;0;1;0;0;0;1;1;0;0;0;0;0;0
0;1;0;2;0;2.6;6.759.999;5;4;2;0;0;0;0;0
0;0;0;0;0;178.1;31719.61;1;0;0;0;0;0;0;0
0;0;1;6;1;0;0;2;0;0;0;0;0;0;0
0;0;1;7;1;37;1369;1;0;0;0;0;0;0;0
0;0;0;0;1;263.2;69274.25;1;1;0;0;0;0;0;0
0;0;0;1;0;85.1;7242.01;1;1;1;0;0;0;0;0
0;0;1;0;0;200.5;40200.25;1;1;1;0;0;0;0;0
0;1;0;0;0;27.8;772.84;2;0;0;0;0;0;0;0
0;0;1;0;0;30.1;906.01;2;2;1;0;0;0;0;0
0;0;0;0;0;6.4;40.96;1;1;0;0;0;0;0;0
0;0;1;0;0;184.1;33892.81;1;0;0;0;0;0;0;0
0;0;0;0;0;3.7;13.69;1;1;0;0;0;0;0;0
0;1;0;0;0;81.4;6625.96;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;1;1;1;0;0;0;0;0
0;0;1;0;0;170.4;29036.16;0;0;0;0;0;0;0;0
0;1;0;4;0;35.7;1274.49;2;2;0;0;0;0;0;0
0;0;1;0;0;86.2;7.430.439;0;0;0;1;1;0;0;0
0;1;0;0;0;79.6;6336.16;1;0;0;0;0;0;0;0
0;0;1;0;0;108.4;11750.56;1;0;0;0;0;0;0;0
0;0;1;0;0;1.7;2.89;4;0;2;0;0;0;0;0
0;1;1;0;0;140.9;19852.81;1;1;1;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;2;1;21.4;457.96;1;1;0;0;0;0;0;0
0;0;0;2;0;0;0;1;1;0;0;0;0;0;0
0;0;1;0;1;54.3;2948.49;1;1;0;0;0;0;0;0
0;1;0;25;0;2.1;4.409.999;1;1;1;0;0;0;0;0
0;0;0;0;0;38.6;1489.96;3;1;3;0;0;0;0;0
0;0;1;0;0;225;50625;1;1;0;0;0;0;0;0
0;0;0;0;1;50.7;2570.49;1;1;0;0;0;0;0;0
0;0;0;1;0;0;0;6;3;5;0;0;0;0;0
0;0;1;0;0;72.8;5299.84;1;1;0;0;0;0;0;0
0;0;0;0;0;165.4;27357.16;1;1;0;0;0;0;0;0
0;0;1;0;0;110.4;12188.16;1;1;0;0;0;0;0;0
0;0;1;1;0;139.3;19404.49;1;1;1;0;0;0;0;0
0;0;0;0;0;109.7;12034.09;1;0;0;0;0;0;0;0
0;0;0;7;0;0;0;1;1;1;0;0;0;0;0
0;0;1;3;0;3.4;11.56;1;1;0;0;0;0;0;0
0;0;0;0;1;4.8;23.04;3;0;0;0;0;0;0;0
0;0;0;0;1;111.4;12409.96;1;0;0;0;0;0;0;0
0;0;0;1;1;48.5;2352.25;1;1;0;0;0;0;0;0
0;0;0;0;0;92.3;8.519.291;1;0;0;0;0;0;0;0
0;0;0;1;0;26.7;712.89;1;0;0;0;0;0;0;0
0;0;0;3;1;0.6;0.36;0;0;0;0;0;0;0;0
0;0;0;0;1;21.6;466.56;1;1;1;0;0;0;0;0
0;0;1;25;0;0;0;1;0;1;0;0;0;0;0
0;1;0;0;0;77.4;5990.76;1;1;0;0;0;0;0;0
0;0;1;25;0;3.6;12.96;1;1;1;0;0;0;0;0
0;0;0;1;1;32.3;1043.29;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;1;0;0;0;0;0;0;0
0;1;1;0;0;122.9;15104.41;1;1;1;0;0;0;0;0
0;0;0;0;0;12.8;163.84;1;1;0;0;0;0;0;0
0;0;0;0;0;52.6;2766.76;1;1;0;0;0;0;0;0
0;0;0;0;0;94;8836;1;0;1;0;0;0;0;0
0;0;0;12;0;52.4;2745.76;1;1;0;0;0;0;0;0
0;0;1;0;0;64.2;4121.64;1;1;1;0;0;0;0;0
0;0;0;0;0;23;529;1;0;0;0;0;0;0;0
0;1;1;0;0;44.8;2007.04;2;2;0;0;0;0;0;0
0;1;0;0;0;15.4;237.16;2;1;1;0;0;0;0;0
0;0;0;3;0;9.2;84.64;1;1;0;0;0;0;0;0
0;0;1;3;0;0;0;1;1;0;0;0;0;0;0
0;0;0;0;0;17.6;309.76;1;0;1;0;0;0;0;0
0;0;0;2;0;0.3;0.09;2;0;0;0;0;0;0;0
0;0;0;0;1;43.5;1892.25;1;0;0;0;0;0;0;0
0;0;1;2;0;0;0;1;0;1;0;0;0;0;0
0;1;0;0;0;57.4;3294.76;1;1;0;0;0;0;0;0
0;0;0;0;0;133.5;17822.25;1;1;0;0;0;0;0;0
0;0;0;0;0;113.5;12882.25;1;0;0;0;0;0;0;0
0;0;0;0;0;24.3;590.49;1;0;0;0;0;0;0;0
0;1;0;0;0;23.7;5.616.901;1;0;0;0;0;0;0;0
0;0;1;1;0;0;0;2;0;1;0;0;0;0;0
0;0;0;1;0;29;841;1;1;0;0;0;0;0;0
0;0;0;0;0;60.4;3648.16;1;1;0;0;0;0;0;0
0;1;1;25;0;12.6;158.76;1;0;1;0;0;0;0;0
0;0;0;0;0;81.8;6.691.241;1;1;1;0;0;0;0;0
0;0;1;5;0;0;0;1;0;0;0;0;0;0;0
0;0;0;3;0;0.9;0.8099999;1;1;0;0;0;0;0;0
0;1;0;25;0;10.4;108.16;1;1;0;0;0;0;0;0
0;0;0;1;0;12;144;1;1;0;0;0;0;0;0
0;0;0;0;1;28.6;817.96;1;1;0;0;0;0;0;0
0;0;0;0;0;15.6;243.36;1;1;1;0;0;0;0;0
0;0;1;0;1;1.7;2.89;2;1;0;0;0;0;0;0
0;1;1;6;0;0;0;1;0;0;0;0;0;0;0
0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
0;0;0;1;0;25;625;1;1;0;0;0;0;0;0
0;0;0;0;0;25.3;640.09;1;0;0;0;0;0;0;0
0;0;0;0;1;30.8;948.64;1;1;1;0;0;0;0;0
0;0;0;0;1;62.8;3943.84;1;1;0;0;0;0;0;0
0;0;1;0;0;42.9;1840.41;1;1;0;0;0;0;0;0
0;0;1;4;0;0;0;1;1;0;0;0;0;0;0
0;0;1;0;1;57.4;3294.76;1;1;1;0;0;0;0;0
0;0;0;0;0;44;1936;1;0;0;0;0;0;0;0
0;0;0;0;1;66.2;4.382.439;1;0;0;0;0;0;0;0
0;1;1;1;0;9.6;92.16;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;1;0;1;0;0;0;0;0
0;0;0;0;0;96.8;9370.24;1;1;0;0;0;0;0;0
0;0;1;0;0;71.9;5169.61;1;1;0;0;0;0;0;0
0;0;0;3;0;37.3;1391.29;1;0;0;0;0;0;0;0
0;0;0;0;1;26.5;702.25;1;1;0;0;0;0;0;0
0;0;0;0;0;81.3;6609.69;2;0;1;0;0;0;0;0
0;0;0;0;1;61.8;3819.24;1;1;0;0;0;0;0;0
0;1;0;0;0;33.3;1108.89;1;0;0;0;0;0;0;0
0;0;0;25;0;9.8;96.04;1;1;0;0;0;0;0;0
0;0;1;0;0;3.6;12.96;1;1;0;0;0;0;0;0
0;0;0;8;1;5.5;30.25;1;1;0;0;0;0;0;0
0;0;1;0;0;276.3;76341.68;1;1;0;0;0;0;0;0
0;0;0;3;0;8.9;7.920.999;1;1;0;0;0;0;0;0
0;1;0;6;0;1.8;3.24;1;1;1;0;0;0;0;0
0;0;1;6;0;0;0;1;1;0;0;0;9;3;0
0;0;0;0;0;3.3;10.89;1;0;1;0;0;0;0;0
0;0;0;0;0;138.1;19071.61;1;0;0;0;0;0;0;0
0;0;1;0;0;26.9;723.61;1;0;0;0;0;0;0;0
0;0;0;0;0;86.4;7464.96;1;0;0;0;0;0;0;0
0;0;0;0;1;84.9;7208.01;1;0;0;0;0;0;0;0
0;0;0;4;0;4.1;16.81;1;1;0;0;0;0;0;0
0;0;1;13;1;12.7;161.29;1;1;0;0;0;0;0;0
0;0;0;25;0;0.4;0.16;1;0;0;0;0;0;0;0
0;0;0;0;0;104.8;10983.04;1;0;0;0;0;0;0;0
0;0;1;3;0;1.7;2.89;1;0;0;0;0;0;0;0
0;0;0;0;0;38.1;1451.61;1;0;0;0;0;0;0;0
0;0;0;0;0;70.9;5026.81;1;1;0;0;0;0;0;0
0;0;0;0;0;229.8;52808.04;1;0;0;0;0;0;0;0
0;1;0;0;0;32.3;1043.29;1;0;0;0;0;0;0;0
0;0;0;25;0;6.3;39.69;1;0;1;0;0;0;0;0
0;0;0;9;1;0;0;1;0;0;0;0;0;0;0
0;0;1;25;0;0.4;0.16;2;0;0;0;0;0;0;0
0;0;0;0;1;22.9;524.41;2;1;1;0;0;0;0;0
0;0;0;0;0;106.5;11342.25;1;1;0;0;0;0;0;0
0;0;0;0;0;63.9;4083.21;1;0;1;0;0;0;0;0
0;0;0;1;1;71.7;5140.89;1;1;0;0;0;0;0;0
0;0;0;0;1;191.1;36519.21;1;1;0;0;0;0;0;0
0;1;0;0;0;96.4;9292.96;1;0;0;0;0;0;0;0
0;0;0;1;0;147.8;21844.84;1;0;0;0;0;0;0;0
0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;89.9;8082.01;1;0;0;0;0;0;0;0
0;0;1;0;0;91.6;8390.56;1;1;1;0;0;0;0;0
0;0;0;0;0;74.2;5505.64;1;1;0;0;0;0;0;0
0;0;1;0;0;82.9;6872.41;1;1;1;0;0;0;0;0
0;0;0;0;0;162;26244;1;0;0;0;0;0;0;0
0;0;1;25;0;0.4;0.16;1;0;0;0;0;0;0;0
0;0;0;0;0;93.9;8817.21;1;0;0;0;0;0;0;0
0;0;1;0;0;55.7;3102.49;1;1;0;0;0;0;0;0
0;0;1;0;0;79.1;6256.81;1;0;0;0;0;0;0;0
0;0;0;8;1;0.4;0.16;1;1;0;0;0;0;0;0
0;0;0;3;1;8.3;68.89;1;1;0;0;0;0;0;0
0;0;0;2;0;37.7;1421.29;1;1;0;0;0;0;0;0
0;0;0;0;0;37.5;1406.25;1;1;0;0;0;0;0;0
0;0;0;0;0;151.6;22982.56;1;0;0;0;0;0;0;0
0;0;0;25;0;6;36;2;2;0;0;0;0;0;0
0;0;0;0;1;57.9;3352.41;1;1;0;0;0;0;0;0
0;0;0;1;0;23.5;552.25;1;0;1;0;0;0;0;0
0;1;0;10;0;0;0;1;1;0;0;0;0;0;0
0;0;0;2;1;30.8;948.64;1;1;1;0;0;0;0;0
0;1;1;2;0;0;0;1;1;1;0;0;0;0;0
0;0;0;0;0;162.9;26536.41;1;1;1;0;0;0;0;0
0;1;0;1;0;4;16;1;1;1;0;0;0;0;0
0;0;1;0;0;43.4;1883.56;1;0;0;0;0;0;0;0
0;0;1;2;1;4.3;18.49;1;0;1;0;0;0;0;0
0;0;0;0;1;48.7;2371.69;1;1;1;0;0;0;0;0
0;0;0;0;0;129.2;16692.64;1;1;0;0;0;0;0;0
0;0;0;0;0;71.5;5112.25;1;0;0;0;0;0;0;0
0;0;1;0;1;7.7;59.29;1;0;0;0;0;0;0;0
0;0;1;0;0;39.8;1584.04;1;0;0;0;0;0;0;0
0;0;0;18;0;0;0;1;0;0;0;0;0;0;0
0;0;0;9;0;0;0;1;1;0;0;0;0;0;0
0;0;0;0;1;73.3;5.372.891;1;1;1;0;0;0;0;0
0;0;0;0;0;107.5;11556.25;0;0;0;0;0;0;0;0
0;0;0;0;0;87.3;7.621.291;1;1;0;0;0;0;0;0
0;0;1;25;0;10.4;108.16;1;1;0;0;0;0;0;0
0;0;0;0;0;60.8;3696.64;1;0;0;0;0;0;0;0
0;0;0;0;0;147.1;21638.41;1;1;0;0;0;0;0;0
0;0;1;25;0;21.3;453.69;1;1;0;0;0;0;0;0
0;0;1;4;1;8.3;68.89;1;0;0;0;0;0;0;0
0;0;0;0;0;25;625;1;0;0;0;0;0;0;0
0;0;0;25;0;0;0;1;1;0;0;0;0;0;0
0;0;0;1;1;0;0;1;1;1;0;0;0;0;0
0;1;0;25;0;0;0;1;0;1;0;0;0;0;0
0;0;1;0;0;118.1;13947.61;1;1;0;0;0;0;0;0
0;0;0;2;0;46.5;2162.25;1;0;0;0;0;0;0;0
0;0;1;0;1;145.1;21054.01;1;1;0;0;0;0;0;0
0;1;0;0;0;57;3249;1;0;0;0;0;0;0;0
0;1;0;0;0;69;4761;1;1;1;0;0;0;0;0
0;0;0;0;0;98.1;9.623.609;0;0;0;0;0;0;0;0
0;1;0;0;0;82.1;6740.41;1;1;1;0;0;0;0;0
0;0;0;0;0;67.3;4.529.291;1;1;0;0;0;0;0;0
0;0;0;13;0;37.8;1428.84;0;0;0;0;0;0;0;0
0;0;1;0;0;49.9;2490.01;1;1;1;0;0;0;0;0
0;0;0;4;0;24.4;595.36;1;1;0;0;0;0;0;0
0;0;0;0;1;211.2;44605.44;0;0;0;0;0;0;0;0
0;0;0;0;0;32.8;1075.84;0;0;0;0;0;0;0;0
0;0;1;0;0;6.9;47.61;2;0;0;0;0;0;0;0
0;0;0;0;1;73.3;5.372.891;0;0;0;0;0;0;0;0
0;1;0;3;0;0;0;1;1;0;0;0;0;0;0
0;0;0;1;0;58.1;3375.61;1;1;0;0;0;0;0;0
0;0;1;4;0;0;0;1;1;0;0;0;0;0;0
0;0;0;7;0;5.9;34.81;0;0;0;0;0;0;0;0
0;0;0;0;0;186.5;34782.25;1;0;0;0;0;0;0;0
0;0;0;25;0;47.4;2246.76;0;0;0;0;0;0;0;0
0;0;0;0;0;151.9;23073.61;0;0;0;0;0;0;0;0
0;0;0;0;1;206.5;42642.25;0;0;0;0;0;0;0;0
0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;19.4;376.36;0;0;0;0;0;0;0;0
0;0;1;0;1;252;63504;0;0;0;0;0;0;0;0
0;0;1;0;0;13.4;179.56;1;0;1;0;0;0;0;0
0;0;0;0;0;39.4;1552.36;0;0;0;0;0;0;0;0
0;1;0;0;0;78.6;6177.96;0;0;0;0;0;0;0;0
0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;0;0;25;0;2.9;8.410.001;0;0;0;0;0;0;0;0
0;1;0;0;0;123.1;15153.61;0;0;0;0;0;0;0;0
0;0;0;0;0;53;2809;1;1;0;0;0;0;0;0
0;1;0;0;0;131.7;17344.89;0;0;0;0;0;0;0;0
0;0;0;0;0;112;12544;0;0;0;0;0;0;0;0
0;1;0;0;0;169.1;28594.81;0;0;0;0;0;0;0;0
0;1;1;5;0;0;0;0;0;0;0;0;0;0;0
0;0;1;3;0;1.9;3.61;0;0;0;0;0;0;0;0
0;1;0;0;0;27.5;756.25;0;0;0;0;0;0;0;0
0;1;1;0;0;119.4;14256.36;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;1;1;0;0;0;0;0;0
0;0;1;1;1;11.5;132.25;0;0;0;0;0;0;0;0
0;0;0;1;0;1.9;3.61;0;0;0;0;0;0;0;0
0;1;0;19;0;0;0;1;1;0;0;0;0;0;0
0;0;1;0;0;191.3;36595.69;0;0;0;0;0;0;0;0
